"","ID","x","y","BIOME.Name"
"Boreal Forests/Taiga.2929",2929,45.25,61.0833333333333,"Boreal Forests/Taiga"
"Boreal Forests/Taiga.2751",2751,-126.75,66.9166666666667,"Boreal Forests/Taiga"
"Boreal Forests/Taiga.2753",2753,110.916666666667,64.0833333333333,"Boreal Forests/Taiga"
"Boreal Forests/Taiga.2852",2852,-125.416666666667,58.9166666666667,"Boreal Forests/Taiga"
"Boreal Forests/Taiga.2511",2511,68.25,65.0833333333333,"Boreal Forests/Taiga"
"Boreal Forests/Taiga.2800",2800,62.5833333333333,57.4166666666667,"Boreal Forests/Taiga"
"Boreal Forests/Taiga.2665",2665,-89.25,48.75,"Boreal Forests/Taiga"
"Boreal Forests/Taiga.2849",2849,65.5833333333333,62.5833333333333,"Boreal Forests/Taiga"
"Boreal Forests/Taiga.2730",2730,-60.9166666666667,55.25,"Boreal Forests/Taiga"
"Boreal Forests/Taiga.2762",2762,92.5833333333333,64.0833333333333,"Boreal Forests/Taiga"
"Boreal Forests/Taiga.2516",2516,-121.416666666667,58.25,"Boreal Forests/Taiga"
"Boreal Forests/Taiga.2882",2882,133.25,63.9166666666667,"Boreal Forests/Taiga"
"Boreal Forests/Taiga.2551",2551,31.75,59.4166666666667,"Boreal Forests/Taiga"
"Boreal Forests/Taiga.2768",2768,-124.083333333333,65.0833333333333,"Boreal Forests/Taiga"
"Boreal Forests/Taiga.2602",2602,-109.083333333333,58.75,"Boreal Forests/Taiga"
"Boreal Forests/Taiga.2775",2775,95.0833333333333,64.4166666666667,"Boreal Forests/Taiga"
"Boreal Forests/Taiga.2563",2563,78.5833333333333,58.5833333333333,"Boreal Forests/Taiga"
"Boreal Forests/Taiga.2681",2681,54.9166666666667,58.5833333333333,"Boreal Forests/Taiga"
"Boreal Forests/Taiga.2900",2900,-145.583333333333,66.5833333333333,"Boreal Forests/Taiga"
"Boreal Forests/Taiga.2854",2854,-157.583333333333,65.4166666666667,"Boreal Forests/Taiga"
"Boreal Forests/Taiga.2996",2996,-61.5833333333333,53.5833333333333,"Boreal Forests/Taiga"
"Boreal Forests/Taiga.2612",2612,116.583333333333,61.5833333333333,"Boreal Forests/Taiga"
"Boreal Forests/Taiga.2587",2587,109.083333333333,57.25,"Boreal Forests/Taiga"
"Boreal Forests/Taiga.2626",2626,-76.9166666666667,50.5833333333333,"Boreal Forests/Taiga"
"Boreal Forests/Taiga.2893",2893,12.25,59.75,"Boreal Forests/Taiga"
"Boreal Forests/Taiga.2873",2873,32.5833333333333,67.9166666666667,"Boreal Forests/Taiga"
"Deserts & Xeric Shrublands.6405",6405,13.0833333333333,17.0833333333333,"Deserts & Xeric Shrublands"
"Deserts & Xeric Shrublands.6249",6249,43.9166666666667,20.25,"Deserts & Xeric Shrublands"
"Deserts & Xeric Shrublands.6120",6120,103.25,43.25,"Deserts & Xeric Shrublands"
"Deserts & Xeric Shrublands.6500",6500,120.416666666667,-27.9166666666667,"Deserts & Xeric Shrublands"
"Deserts & Xeric Shrublands.6072",6072,-106.25,29.25,"Deserts & Xeric Shrublands"
"Deserts & Xeric Shrublands.6003",6003,14.25,16.4166666666667,"Deserts & Xeric Shrublands"
"Deserts & Xeric Shrublands.6386",6386,46.4166666666667,20.9166666666667,"Deserts & Xeric Shrublands"
"Deserts & Xeric Shrublands.6251",6251,-100.916666666667,26.75,"Deserts & Xeric Shrublands"
"Deserts & Xeric Shrublands.6324",6324,38.5833333333333,23.5833333333333,"Deserts & Xeric Shrublands"
"Deserts & Xeric Shrublands.6199",6199,-4.75,26.0833333333333,"Deserts & Xeric Shrublands"
"Deserts & Xeric Shrublands.6438",6438,44.5833333333333,-20.0833333333333,"Deserts & Xeric Shrublands"
"Deserts & Xeric Shrublands.6403",6403,-3.08333333333334,29.5833333333333,"Deserts & Xeric Shrublands"
"Deserts & Xeric Shrublands.6378",6378,66.5833333333333,43.4166666666667,"Deserts & Xeric Shrublands"
"Deserts & Xeric Shrublands.6258",6258,39.0833333333333,22.5833333333333,"Deserts & Xeric Shrublands"
"Deserts & Xeric Shrublands.6367",6367,7.25,29.0833333333333,"Deserts & Xeric Shrublands"
"Deserts & Xeric Shrublands.6452",6452,27.75,23.75,"Deserts & Xeric Shrublands"
"Deserts & Xeric Shrublands.6092",6092,99.0833333333333,40.25,"Deserts & Xeric Shrublands"
"Deserts & Xeric Shrublands.6011",6011,70.5833333333333,47.9166666666667,"Deserts & Xeric Shrublands"
"Deserts & Xeric Shrublands.6368",6368,60.9166666666667,37.25,"Deserts & Xeric Shrublands"
"Deserts & Xeric Shrublands.6024",6024,44.75,9.91666666666667,"Deserts & Xeric Shrublands"
"Deserts & Xeric Shrublands.6033",6033,45.0833333333333,25.25,"Deserts & Xeric Shrublands"
"Deserts & Xeric Shrublands.6073",6073,133.916666666667,-22.0833333333333,"Deserts & Xeric Shrublands"
"Deserts & Xeric Shrublands.6214",6214,76.5833333333333,18.75,"Deserts & Xeric Shrublands"
"Deserts & Xeric Shrublands.6346",6346,-76.4166666666667,-12.0833333333333,"Deserts & Xeric Shrublands"
"Deserts & Xeric Shrublands.6135",6135,7.41666666666666,26.25,"Deserts & Xeric Shrublands"
"Deserts & Xeric Shrublands.6207",6207,91.75,44.4166666666667,"Deserts & Xeric Shrublands"
"Deserts & Xeric Shrublands.6311",6311,139.583333333333,-32.25,"Deserts & Xeric Shrublands"
"Deserts & Xeric Shrublands.6067",6067,23.0833333333333,-28.5833333333333,"Deserts & Xeric Shrublands"
"Deserts & Xeric Shrublands.6101",6101,62.75,28.9166666666667,"Deserts & Xeric Shrublands"
"Deserts & Xeric Shrublands.6481",6481,-102.416666666667,24.0833333333333,"Deserts & Xeric Shrublands"
"Deserts & Xeric Shrublands.6256",6256,115.916666666667,-21.9166666666667,"Deserts & Xeric Shrublands"
"Deserts & Xeric Shrublands.6148",6148,41.0833333333333,24.5833333333333,"Deserts & Xeric Shrublands"
"Deserts & Xeric Shrublands.6272",6272,-103.083333333333,24.5833333333333,"Deserts & Xeric Shrublands"
"Deserts & Xeric Shrublands.6499",6499,14.75,31.4166666666667,"Deserts & Xeric Shrublands"
"Deserts & Xeric Shrublands.6215",6215,23.25,-25.5833333333333,"Deserts & Xeric Shrublands"
"Deserts & Xeric Shrublands.6266",6266,67.4166666666667,36.0833333333333,"Deserts & Xeric Shrublands"
"Deserts & Xeric Shrublands.6483",6483,52.75,42.0833333333333,"Deserts & Xeric Shrublands"
"Deserts & Xeric Shrublands.6303",6303,-4.08333333333334,29.4166666666667,"Deserts & Xeric Shrublands"
"Deserts & Xeric Shrublands.6174",6174,80.4166666666666,37.9166666666667,"Deserts & Xeric Shrublands"
"Deserts & Xeric Shrublands.6080",6080,14.5833333333333,30.75,"Deserts & Xeric Shrublands"
"Deserts & Xeric Shrublands.6084",6084,89.25,39.0833333333333,"Deserts & Xeric Shrublands"
"Deserts & Xeric Shrublands.6298",6298,33.5833333333333,22.0833333333333,"Deserts & Xeric Shrublands"
"Deserts & Xeric Shrublands.6388",6388,-98.5833333333333,28.4166666666667,"Deserts & Xeric Shrublands"
"Deserts & Xeric Shrublands.6131",6131,48.0833333333333,17.0833333333333,"Deserts & Xeric Shrublands"
"Deserts & Xeric Shrublands.6323",6323,-4.41666666666669,25.75,"Deserts & Xeric Shrublands"
"Deserts & Xeric Shrublands.6441",6441,61.0833333333333,31.4166666666667,"Deserts & Xeric Shrublands"
"Deserts & Xeric Shrublands.6450",6450,116.916666666667,-27.5833333333333,"Deserts & Xeric Shrublands"
"Deserts & Xeric Shrublands.6090",6090,-119.583333333333,45.9166666666667,"Deserts & Xeric Shrublands"
"Deserts & Xeric Shrublands.6235",6235,104.083333333333,36.25,"Deserts & Xeric Shrublands"
"Deserts & Xeric Shrublands.6471",6471,86.9166666666666,45.75,"Deserts & Xeric Shrublands"
"Deserts & Xeric Shrublands.6412",6412,-107.583333333333,40.5833333333333,"Deserts & Xeric Shrublands"
"Deserts & Xeric Shrublands.6140",6140,32.75,26.4166666666667,"Deserts & Xeric Shrublands"
"Deserts & Xeric Shrublands.6049",6049,66.4166666666667,43.75,"Deserts & Xeric Shrublands"
"Deserts & Xeric Shrublands.6318",6318,-9.75,24.0833333333333,"Deserts & Xeric Shrublands"
"Deserts & Xeric Shrublands.6210",6210,61.0833333333333,34.75,"Deserts & Xeric Shrublands"
"Deserts & Xeric Shrublands.6027",6027,-108.083333333333,32.0833333333333,"Deserts & Xeric Shrublands"
"Deserts & Xeric Shrublands.6433",6433,-107.083333333333,42.4166666666667,"Deserts & Xeric Shrublands"
"Deserts & Xeric Shrublands.6034",6034,61.9166666666667,38.5833333333333,"Deserts & Xeric Shrublands"
"Deserts & Xeric Shrublands.6370",6370,69.75,48.0833333333333,"Deserts & Xeric Shrublands"
"Deserts & Xeric Shrublands.6359",6359,18.5833333333333,19.25,"Deserts & Xeric Shrublands"
"Deserts & Xeric Shrublands.6292",6292,-67.9166666666667,10.4166666666667,"Deserts & Xeric Shrublands"
"Deserts & Xeric Shrublands.6196",6196,135.416666666667,-28.25,"Deserts & Xeric Shrublands"
"Deserts & Xeric Shrublands.6183",6183,79.0833333333333,37.4166666666667,"Deserts & Xeric Shrublands"
"Deserts & Xeric Shrublands.6063",6063,13.9166666666667,22.9166666666667,"Deserts & Xeric Shrublands"
"Deserts & Xeric Shrublands.6383",6383,-43.0833333333333,-9.91666666666666,"Deserts & Xeric Shrublands"
"Deserts & Xeric Shrublands.6462",6462,53.75,48.25,"Deserts & Xeric Shrublands"
"Deserts & Xeric Shrublands.6473",6473,8.58333333333331,32.0833333333333,"Deserts & Xeric Shrublands"
"Deserts & Xeric Shrublands.6217",6217,35.25,19.75,"Deserts & Xeric Shrublands"
"Deserts & Xeric Shrublands.6060",6060,9.25,19.75,"Deserts & Xeric Shrublands"
"Deserts & Xeric Shrublands.6458",6458,65.9166666666667,44.0833333333333,"Deserts & Xeric Shrublands"
"Deserts & Xeric Shrublands.6134",6134,66.5833333333333,45.9166666666667,"Deserts & Xeric Shrublands"
"Deserts & Xeric Shrublands.6032",6032,12.0833333333333,17.4166666666667,"Deserts & Xeric Shrublands"
"Deserts & Xeric Shrublands.6115",6115,94.0833333333333,49.75,"Deserts & Xeric Shrublands"
"Deserts & Xeric Shrublands.6105",6105,36.75,29.25,"Deserts & Xeric Shrublands"
"Deserts & Xeric Shrublands.6160",6160,-9.75,19.25,"Deserts & Xeric Shrublands"
"Deserts & Xeric Shrublands.6082",6082,88.9166666666666,45.0833333333333,"Deserts & Xeric Shrublands"
"Deserts & Xeric Shrublands.6114",6114,-6.08333333333334,18.5833333333333,"Deserts & Xeric Shrublands"
"Deserts & Xeric Shrublands.6161",6161,5.91666666666666,22.75,"Deserts & Xeric Shrublands"
"Deserts & Xeric Shrublands.6437",6437,-112.083333333333,30.4166666666667,"Deserts & Xeric Shrublands"
"Deserts & Xeric Shrublands.6296",6296,49.5833333333333,22.75,"Deserts & Xeric Shrublands"
"Deserts & Xeric Shrublands.6124",6124,62.5833333333333,47.25,"Deserts & Xeric Shrublands"
"Deserts & Xeric Shrublands.6425",6425,66.5833333333333,46.4166666666667,"Deserts & Xeric Shrublands"
"Deserts & Xeric Shrublands.6083",6083,17.0833333333333,-29.25,"Deserts & Xeric Shrublands"
"Deserts & Xeric Shrublands.6340",6340,61.5833333333333,48.9166666666667,"Deserts & Xeric Shrublands"
"Deserts & Xeric Shrublands.6380",6380,58.75,38.4166666666667,"Deserts & Xeric Shrublands"
"Deserts & Xeric Shrublands.6259",6259,-8.75,21.75,"Deserts & Xeric Shrublands"
"Deserts & Xeric Shrublands.6423",6423,-108.75,35.4166666666667,"Deserts & Xeric Shrublands"
"Deserts & Xeric Shrublands.6130",6130,47.75,24.75,"Deserts & Xeric Shrublands"
"Deserts & Xeric Shrublands.6158",6158,55.4166666666667,42.9166666666667,"Deserts & Xeric Shrublands"
"Deserts & Xeric Shrublands.6472",6472,72.5833333333333,44.9166666666667,"Deserts & Xeric Shrublands"
"Deserts & Xeric Shrublands.6455",6455,71.75,22.25,"Deserts & Xeric Shrublands"
"Deserts & Xeric Shrublands.6299",6299,50.4166666666667,29.75,"Deserts & Xeric Shrublands"
"Deserts & Xeric Shrublands.6219",6219,133.416666666667,-29.5833333333333,"Deserts & Xeric Shrublands"
"Deserts & Xeric Shrublands.6326",6326,67.4166666666667,43.75,"Deserts & Xeric Shrublands"
"Deserts & Xeric Shrublands.6077",6077,5.08333333333331,32.9166666666667,"Deserts & Xeric Shrublands"
"Deserts & Xeric Shrublands.6373",6373,-6.91666666666669,22.4166666666667,"Deserts & Xeric Shrublands"
"Deserts & Xeric Shrublands.6054",6054,43.75,16.5833333333333,"Deserts & Xeric Shrublands"
"Deserts & Xeric Shrublands.6467",6467,138.083333333333,-22.75,"Deserts & Xeric Shrublands"
"Deserts & Xeric Shrublands.6413",6413,4.08333333333331,33.0833333333333,"Deserts & Xeric Shrublands"
"Deserts & Xeric Shrublands.6066",6066,103.083333333333,45.25,"Deserts & Xeric Shrublands"
"Flooded Grasslands & Savannas.4341",4341,47.9166666666667,31.25,"Flooded Grasslands & Savannas"
"Flooded Grasslands & Savannas.4044",4044,31.0833333333333,30.5833333333333,"Flooded Grasslands & Savannas"
"Flooded Grasslands & Savannas.4002",4002,31.9166666666667,7.25,"Flooded Grasslands & Savannas"
"Flooded Grasslands & Savannas.4337",4337,-58.0833333333333,-16.9166666666667,"Flooded Grasslands & Savannas"
"Flooded Grasslands & Savannas.4158",4158,128.916666666667,50.0833333333333,"Flooded Grasslands & Savannas"
"Flooded Grasslands & Savannas.4481",4481,133.416666666667,47.9166666666667,"Flooded Grasslands & Savannas"
"Flooded Grasslands & Savannas.4133",4133,45.9166666666667,32.25,"Flooded Grasslands & Savannas"
"Flooded Grasslands & Savannas.4131",4131,48.9166666666667,31.25,"Flooded Grasslands & Savannas"
"Flooded Grasslands & Savannas.4028",4028,31.5833333333333,6.25,"Flooded Grasslands & Savannas"
"Flooded Grasslands & Savannas.4262",4262,28.5833333333333,-9.75,"Flooded Grasslands & Savannas"
"Flooded Grasslands & Savannas.4464",4464,30.75,8.75,"Flooded Grasslands & Savannas"
"Flooded Grasslands & Savannas.4488",4488,131.75,43.4166666666667,"Flooded Grasslands & Savannas"
"Flooded Grasslands & Savannas.4021",4021,-58.75,-27.9166666666667,"Flooded Grasslands & Savannas"
"Flooded Grasslands & Savannas.4413",4413,-55.5833333333333,-19.75,"Flooded Grasslands & Savannas"
"Flooded Grasslands & Savannas.4318",4318,31.75,26.5833333333333,"Flooded Grasslands & Savannas"
"Flooded Grasslands & Savannas.4208",4208,31.9166666666667,7.41666666666667,"Flooded Grasslands & Savannas"
"Flooded Grasslands & Savannas.4415",4415,-56.0833333333333,-16.5833333333333,"Flooded Grasslands & Savannas"
"Flooded Grasslands & Savannas.4479",4479,30.0833333333333,9.25,"Flooded Grasslands & Savannas"
"Flooded Grasslands & Savannas.4371",4371,27.75,-15.5833333333333,"Flooded Grasslands & Savannas"
"Flooded Grasslands & Savannas.4137",4137,-55.9166666666667,-19.9166666666667,"Flooded Grasslands & Savannas"
"Flooded Grasslands & Savannas.4347",4347,-57.75,-19.9166666666667,"Flooded Grasslands & Savannas"
"Flooded Grasslands & Savannas.4082",4082,31.5833333333333,6.58333333333334,"Flooded Grasslands & Savannas"
"Flooded Grasslands & Savannas.4258",4258,-55.5833333333333,-17.0833333333333,"Flooded Grasslands & Savannas"
"Flooded Grasslands & Savannas.4405",4405,33.0833333333333,5.91666666666667,"Flooded Grasslands & Savannas"
"Flooded Grasslands & Savannas.4041",4041,-2.75,16.0833333333333,"Flooded Grasslands & Savannas"
"Flooded Grasslands & Savannas.4247",4247,132.25,44.0833333333333,"Flooded Grasslands & Savannas"
"Flooded Grasslands & Savannas.4443",4443,134.25,47.9166666666667,"Flooded Grasslands & Savannas"
"Flooded Grasslands & Savannas.4376",4376,129.083333333333,49.75,"Flooded Grasslands & Savannas"
"Flooded Grasslands & Savannas.4351",4351,134.416666666667,47.4166666666667,"Flooded Grasslands & Savannas"
"Flooded Grasslands & Savannas.4232",4232,-5.25,13.25,"Flooded Grasslands & Savannas"
"Flooded Grasslands & Savannas.4182",4182,28.0833333333333,-14.4166666666667,"Flooded Grasslands & Savannas"
"Flooded Grasslands & Savannas.4111",4111,28.5833333333333,8.75,"Flooded Grasslands & Savannas"
"Flooded Grasslands & Savannas.4238",4238,13.0833333333333,14.0833333333333,"Flooded Grasslands & Savannas"
"Flooded Grasslands & Savannas.4212",4212,-55.0833333333333,-16.75,"Flooded Grasslands & Savannas"
"Flooded Grasslands & Savannas.4078",4078,32.4166666666667,6.91666666666667,"Flooded Grasslands & Savannas"
"Flooded Grasslands & Savannas.4379",4379,-55.9166666666667,-17.5833333333333,"Flooded Grasslands & Savannas"
"Flooded Grasslands & Savannas.4363",4363,31.9166666666667,-10.4166666666667,"Flooded Grasslands & Savannas"
"Flooded Grasslands & Savannas.4429",4429,46.9166666666667,31.5833333333333,"Flooded Grasslands & Savannas"
"Flooded Grasslands & Savannas.4485",4485,127.25,51.5833333333333,"Flooded Grasslands & Savannas"
"Flooded Grasslands & Savannas.4330",4330,26.0833333333333,-21.0833333333333,"Flooded Grasslands & Savannas"
"Flooded Grasslands & Savannas.4381",4381,-57.4166666666667,-20.4166666666667,"Flooded Grasslands & Savannas"
"Flooded Grasslands & Savannas.4463",4463,6.25,34.0833333333333,"Flooded Grasslands & Savannas"
"Flooded Grasslands & Savannas.4360",4360,31.4166666666667,9.08333333333334,"Flooded Grasslands & Savannas"
"Flooded Grasslands & Savannas.4022",4022,70.0833333333333,23.75,"Flooded Grasslands & Savannas"
"Flooded Grasslands & Savannas.4012",4012,-56.25,-19.4166666666667,"Flooded Grasslands & Savannas"
"Flooded Grasslands & Savannas.4274",4274,-57.5833333333333,-28.9166666666667,"Flooded Grasslands & Savannas"
"Flooded Grasslands & Savannas.4008",4008,32.75,9.08333333333334,"Flooded Grasslands & Savannas"
"Flooded Grasslands & Savannas.4114",4114,-55.9166666666667,-16.5833333333333,"Flooded Grasslands & Savannas"
"Flooded Grasslands & Savannas.4407",4407,27.9166666666667,30.25,"Flooded Grasslands & Savannas"
"Flooded Grasslands & Savannas.4043",4043,32.75,7.41666666666667,"Flooded Grasslands & Savannas"
"Flooded Grasslands & Savannas.4390",4390,32.4166666666667,9.41666666666667,"Flooded Grasslands & Savannas"
"Flooded Grasslands & Savannas.4016",4016,35.75,-15.4166666666667,"Flooded Grasslands & Savannas"
"Flooded Grasslands & Savannas.4211",4211,0.583333333333314,26.0833333333333,"Flooded Grasslands & Savannas"
"Flooded Grasslands & Savannas.4304",4304,30.0833333333333,-12.0833333333333,"Flooded Grasslands & Savannas"
"Flooded Grasslands & Savannas.4074",4074,-58.5833333333333,-16.5833333333333,"Flooded Grasslands & Savannas"
"Flooded Grasslands & Savannas.4083",4083,32.25,8.08333333333334,"Flooded Grasslands & Savannas"
"Flooded Grasslands & Savannas.4254",4254,-59.4166666666667,-33.5833333333333,"Flooded Grasslands & Savannas"
"Flooded Grasslands & Savannas.4263",4263,23.0833333333333,-15.5833333333333,"Flooded Grasslands & Savannas"
"Flooded Grasslands & Savannas.4335",4335,31.4166666666667,30.5833333333333,"Flooded Grasslands & Savannas"
"Flooded Grasslands & Savannas.4054",4054,133.083333333333,47.4166666666667,"Flooded Grasslands & Savannas"
"Flooded Grasslands & Savannas.4090",4090,135.25,48.9166666666667,"Flooded Grasslands & Savannas"
"Flooded Grasslands & Savannas.4126",4126,-56.0833333333333,-18.4166666666667,"Flooded Grasslands & Savannas"
"Flooded Grasslands & Savannas.4005",4005,32.5833333333333,6.58333333333334,"Flooded Grasslands & Savannas"
"Flooded Grasslands & Savannas.4235",4235,31.75,30.75,"Flooded Grasslands & Savannas"
"Flooded Grasslands & Savannas.4468",4468,26.0833333333333,-14.5833333333333,"Flooded Grasslands & Savannas"
"Flooded Grasslands & Savannas.4417",4417,-57.25,-19.75,"Flooded Grasslands & Savannas"
"Flooded Grasslands & Savannas.4374",4374,124.583333333333,46.4166666666667,"Flooded Grasslands & Savannas"
"Flooded Grasslands & Savannas.4448",4448,-56.9166666666667,-16.75,"Flooded Grasslands & Savannas"
"Flooded Grasslands & Savannas.4259",4259,131.083333333333,46.9166666666667,"Flooded Grasslands & Savannas"
"Flooded Grasslands & Savannas.4314",4314,47.75,31.0833333333333,"Flooded Grasslands & Savannas"
"Flooded Grasslands & Savannas.4470",4470,-81.0833333333333,26.25,"Flooded Grasslands & Savannas"
